Date,Location,Group,question_number,Question_text,Answer_Likert,Open-ended
24/05/2024,Valle del Cauca,20,9,9.     Las regulaciones de cuarentena débiles o ineficaces pueden permitir la diseminación de Foc-R4T,Muy de acuerdo,hoy la realización de cuarentenas a medias hacen que se vuelva un riesgo inminente de la enfermedad
24/05/2024,Valle del Cauca,20,10,10.     Ciertos insectos pueden contribuir a la transmisión de Foc-R4T,Muy de acuerdo,contacto directo de las plantas las cuales pican y pasan a otra planta
24/05/2024,Valle del Cauca,20,11,"11.     La mala implementación de medidas de bioseguridad, la eliminación inadecuada de las plantas y el manejo deficiente de las plantaciones  pueden aumentar el riesgo de propagación de Foc-R4T.",Muy de acuerdo,es un factor de riesgo ya que la plantación queda predispuesta a que la enfermedad se disemine
24/05/2024,Valle del Cauca,20,12,12.     El tráfico humano hacia y desde las regiones infectadas puede introducir inadvertidamente Foc-R4T a nuevas áreas.,Muy de acuerdo,"operarios transitorios, servicio de extensión, vehículos y calzado"
24/05/2024,Valle del Cauca,20,13,13.     El monitoreo inadecuado puede retrasar la detección y futura contención del Foc-R4T,Muy de acuerdo,hoy es algo que debe estar en monitoreo permanente para determinar las acciones a seguir. Es indispensable la desinfección de herramientas y calzado
24/05/2024,Valle del Cauca,20,14,14.     Las propiedades químicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T - Muy en desacuerdo.,Muy de acuerdo,totalmente de acuerdo ya que un desbalance nutricional predispone la planta al ataque de plagas y enfermedades
24/05/2024,Valle del Cauca,20,15,15.     La biota del suelo son factores que afectan el desarrollo de epidemias de Foc-R4T ,Muy de acuerdo,hola suelos con poca vida microbiológica generan un desbalance en el equilibrio llevando a una incidencia de la enfermedad
24/05/2024,Valle del Cauca,20,16,16.     La temperatura es n factor que afectan el desarrollo de epidemias de Foc-R4T ,Muy de acuerdo,a mayor temperatura acelera el metabolismo de las enfermedades
24/05/2024,Valle del Cauca,20,17,17.     Las tormentas presentan un efecto de riesgo asociado a la dispersión de Foc-R4T ,Muy de acuerdo,el impacto de la lluvia en el suelo genera escorrentías que hacen que se movilice el hongo con mayor facilidad
24/05/2024,Valle del Cauca,20,18,18.     El viento presenta un efecto de riesgo asociado a la dispersión de Foc-R4T ,Muy de acuerdo,el FOC r4t es un hongo que genera esporas que se llevan por el viento
24/05/2024,Valle del Cauca,20,19,19.     La precipitación es un factor de riesgo en epidemias de Foc R4T,Muy de acuerdo,las Corrientes de agua hacen que se movilice el hongo sin que podamos controlar
24/05/2024,Valle del Cauca,20,20,20.     Conexión de redes de drenaje entre lotes y cultivos de banano es un factor de riesgo en epidemias de  Foc R4T,Muy de acuerdo,totalmente de acuerdo ya que se pasa el agua de un predio a otro sin ningún control
24/05/2024,Valle del Cauca,20,21,21.      Otros hospederos son un factor de riesgo en epidemias Foc R4T ,Muy de acuerdo,se reconoce más en zona de ladera en las cuales se diversifican con diferentes variedades
24/05/2024,Valle del Cauca,20,22,22.     El cambio climático es un factor de riesgo en epidemias Foc R4T ,Muy de acuerdo,hace que se genere un desequilibrio ambiental que beneficia la proliferación y diseminación de la enfermedad
24/05/2024,Valle del Cauca,20,23,23.     Las propiedades físicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T,Muy de acuerdo,"la textura, la estructura, la porosidad o aireación del suelo. La textura: en suelos con más porcentaje de arcillas son más favorables para la proliferación de las esporas del hongo. La estructura: la permeabilidad y porosidad del suelo y densidad aparente generan condiciones favorables y desfavorables del suelo."
30/05/2024,Nariño,21,1,1.     El movimiento de suelo contaminado es un factor de riesgo para introducir Foc-R4T a nuevas áreas,Muy en desacuerdo,El suelo viene inmerso en las semillas de plátano. el alto movimiento y transporte con movimiento de semilla o herramienta que trae Rastros de suelo u otro material vegetal
30/05/2024,Nariño,21,2,2.     El movimiento de plantas contaminadas (material vegetal de siembra o desechos de cultivos) es un factor de riesgo para introducir Foc-R4T a nuevas áreas.,Muy de acuerdo,Es uno de los principales factores. existen riesgos en plantas de fomento que conlleva irregularidad en la producción de semilla de calidad. se requiere mayor y mejor calidad (tipo guías) de movilidad de material vegetal
30/05/2024,Nariño,21,3,3.     Plantas asintomáticas dentro del cultivo son un factor de riesgo como fuente de inóculo de Foc-R4T.,Muy de acuerdo,El hecho que no manifieste síntomas no quiere decir que no existe el riesgo puede existir. un desconocimiento sobre zonas de riesgo. el riesgo es la multiplicación de enfermedad por plantas asintomáticas
30/05/2024,Nariño,21,4,"4.     Movimiento de equipos agrícolas contaminados (herramientas, vehículos, equipos, etc.…) son factores que pueden diseminar Foc-R4T ",Muy de acuerdo,"Transmisión de suelo o partículas existe alto riesgo existen estructuras de resistencia en herramientas, no hay lavado desinfección de herramientas. entre vecinos se colaboran y llevan sus herramientas a prestar a otros lotes. mingas. mayor predominancia de moko con Fox no sería tan recurrente"
30/05/2024,Nariño,21,5,5.     La presencia de pequeños focos de Foc-R4T en áreas remotas impide que sean identificados y contenidos,De acuerdo,Existe un desconocimiento en la identificación y al cerrarías pequeñas y poca producción no existe una conciencia sobre el daño del cultivo. Son pequeñas producciones y conlleva una percepción mínima del riesgo
30/05/2024,Nariño,21,6,"6.     Foc-R4T puede ser transportado por el agua, lo que lleva a la contaminación de las áreas aguas abajo",De acuerdo,Transporte por el suelo. influye la topografía del departamento de nariño como terrenos quebradizos
30/05/2024,Nariño,21,7,"7.     El movimiento de material vegetal infectado, como plántulas o cormos, por parte de los seres humanos puede propagar Foc-R4T",Muy de acuerdo,Principal razón
30/05/2024,Nariño,21,8,8.     El comercio internacional de plantas y partes de plantas de banano y plátano puede facilitar la difusión a larga distancia de Foc-R4T,Muy de acuerdo,"Hay un riesgo principalmente por ser una región transfronteriza, cuando hay comercialización ilegal o informal de material vegetal"
30/05/2024,Nariño,21,9,9.     Las regulaciones de cuarentena débiles o ineficaces pueden permitir la diseminación de Foc-R4T,De acuerdo,Es un recurso legal que debe aplicarse
30/05/2024,Nariño,21,10,10.     Ciertos insectos pueden contribuir a la transmisión de Foc-R4T,Muy de acuerdo,La reproducción en cormos enfermos puede diseminar la enfermedad
30/05/2024,Nariño,21,11,"11.     La mala implementación de medidas de bioseguridad, la eliminación inadecuada de las plantas y el manejo deficiente de las plantaciones  pueden aumentar el riesgo de propagación de Foc-R4T.",Muy de acuerdo,Principal razón
30/05/2024,Nariño,21,12,12.     El tráfico humano hacia y desde las regiones infectadas puede introducir inadvertidamente Foc-R4T a nuevas áreas.,Muy de acuerdo,"A través del transporte de suelo y semilla, transporte a altas distancias"
30/05/2024,Nariño,21,13,13.     El monitoreo inadecuado puede retrasar la detección y futura contención del Foc-R4T,Muy de acuerdo,Hay desconocimiento al respecto se requiere fortalecer
30/05/2024,Nariño,21,14,14.     Las propiedades químicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T - Muy en desacuerdo.,De acuerdo,La disponibilidad de nutrientes y acidez puede terminar algunas condiciones o predisponer la enfermedad a la planta
30/05/2024,Nariño,21,15,15.     La biota del suelo son factores que afectan el desarrollo de epidemias de Foc-R4T ,De acuerdo,Puede ser relativo incentivando el desarrollo del patógeno por ejemplo trichoderma
30/05/2024,Nariño,21,16,16.     La temperatura es n factor que afectan el desarrollo de epidemias de Foc-R4T ,Muy de acuerdo,Es un catalizador de la enfermedad
30/05/2024,Nariño,21,17,17.     Las tormentas presentan un efecto de riesgo asociado a la dispersión de Foc-R4T ,De acuerdo,NA
30/05/2024,Nariño,21,18,18.     El viento presenta un efecto de riesgo asociado a la dispersión de Foc-R4T ,De acuerdo,NA
30/05/2024,Nariño,21,19,19.     La precipitación es un factor de riesgo en epidemias de Foc R4T,De acuerdo,Arrastre de suelo y material vegetal
30/05/2024,Nariño,21,20,20.     Conexión de redes de drenaje entre lotes y cultivos de banano es un factor de riesgo en epidemias de  Foc R4T,De acuerdo,Arrastre del suelo y se da principalmente en la costa pacífica en contexto andino
30/05/2024,Nariño,21,21,21.      Otros hospederos son un factor de riesgo en epidemias Foc R4T ,De acuerdo,Las heliconias Por ejemplo si bien se mencionan es específica y aún hay desconocimiento sobre hospederos
30/05/2024,Nariño,21,22,22.     El cambio climático es un factor de riesgo en epidemias Foc R4T ,Muy de acuerdo,NA
30/05/2024,Nariño,21,23,23.     Las propiedades físicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T,Muy de acuerdo,La retención de humedad conlleva una mayor presencia de enfermedad
30/05/2024,Nariño,22,1,1.     El movimiento de suelo contaminado es un factor de riesgo para introducir Foc-R4T a nuevas áreas,Muy de acuerdo,Es un patógeno de suelo se pueda adherir al calzado herramienta maquinaria y corcos uso de suelo para plántulas de diferentes especies
30/05/2024,Nariño,22,2,2.     El movimiento de plantas contaminadas (material vegetal de siembra o desechos de cultivos) es un factor de riesgo para introducir Foc-R4T a nuevas áreas.,Muy de acuerdo,Movimiento de material vegetal como cornus de diferentes zonas del país hay movimiento de hojas como recubrimiento
30/05/2024,Nariño,22,3,3.     Plantas asintomáticas dentro del cultivo son un factor de riesgo como fuente de inóculo de Foc-R4T.,Muy de acuerdo,Al no mostrar síntomas se puede extraer semilla realización de labores de manejo y ausencia de prácticas de bioseguridad como desinfección de calzado y herramientas
30/05/2024,Nariño,22,4,"4.     Movimiento de equipos agrícolas contaminados (herramientas, vehículos, equipos, etc.…) son factores que pueden diseminar Foc-R4T ",Muy de acuerdo,Ausencia de prácticas de bioseguridad como desinfección de herramientas llantas de camiones ausencia de pediluvios en fincas préstamo herramientas entre fincas y movimiento de entre fincas de personal como jornales
30/05/2024,Nariño,22,5,5.     La presencia de pequeños focos de Foc-R4T en áreas remotas impide que sean identificados y contenidos,Muy de acuerdo,Por difícil acceso las instituciones no llegan a territorios lejanos por problemas de orden público no están claros los canales de alerta formales
30/05/2024,Nariño,22,6,"6.     Foc-R4T puede ser transportado por el agua, lo que lleva a la contaminación de las áreas aguas abajo",Muy de acuerdo,Cultivo cercanos a afluentes zonas inundables movimiento de inoculo en el agua
30/05/2024,Nariño,22,7,"7.     El movimiento de material vegetal infectado, como plántulas o cormos, por parte de los seres humanos puede propagar Foc-R4T",Muy de acuerdo,Mayores dispersores Humanos a través del movimiento de semilla
30/05/2024,Nariño,22,8,8.     El comercio internacional de plantas y partes de plantas de banano y plátano puede facilitar la difusión a larga distancia de Foc-R4T,De acuerdo,Existe el riesgo sin embargo por la biología de la enfermedad no es muy probable para el caso del racimo y vástago sin embargo se podría dar el movimiento por artesanías elaboradas con partes de la planta y uso como empaques y recubrimiento de alimentos
30/05/2024,Nariño,22,9,9.     Las regulaciones de cuarentena débiles o ineficaces pueden permitir la diseminación de Foc-R4T,Muy de acuerdo,Libre flujo de material de zonas con presencia en enfermedad a zonas libres
30/05/2024,Nariño,22,10,10.     Ciertos insectos pueden contribuir a la transmisión de Foc-R4T,Muy de acuerdo,Picudo se convierte en un problema que favorece la diseminación nematodos facilitaría la entrada del patógeno a la planta
30/05/2024,Nariño,22,11,"11.     La mala implementación de medidas de bioseguridad, la eliminación inadecuada de las plantas y el manejo deficiente de las plantaciones  pueden aumentar el riesgo de propagación de Foc-R4T.",Muy de acuerdo,Un poco más manejado es un factor de riesgo muy alto
30/05/2024,Nariño,22,12,12.     El tráfico humano hacia y desde las regiones infectadas puede introducir inadvertidamente Foc-R4T a nuevas áreas.,Muy de acuerdo,"Alto tráfico de personascomo trabajadores, compradores, turismo, asistentes técnicos, casas comerciales, etc"
